id	fin_name	eng_name	category	word_class	aaltoprod	aalto85	cslb	mcrae	vinson	cmu	w2v_fin	w2v_eng	homonym_fin	homonym_eng	COMMENT
1157	saha	saw	tool	noun	saha	saha	saw		SAW_object	saw	saha	saw			
1158	sahata	saw	action	verb					SAW_actionV		sahata				
1159	saksofoni	saxophone	instrument	noun			saxophone	saxophone		saxophone	saksofoni	saxophone			
1160	rupi	scab	medicine	noun						scab	rupi	scab			
1161	kampasimpukka	scallop	waterlife	noun			scallop				kampa#simpukka	scallop			
1162	skalpelli	scalpel	tool	noun			scalpel				skalpelli	scalpel			
1163	arpi	scar	medicine	noun						scar	arpi	scar			
1164	linnunpelätin	scarecrow	tool	noun						scarecrow	linnun#pelätin	scarecrow			
1165	huivi	scarf	clothing	noun	huivi		scarf	scarf	SCARF_object	scarf	huivi	scarf			
1166	koulu	school	place	noun	koulu					school	koulu	school			
1167	tiede	science	abstract	noun	tiede						tiede	science			
1168	sakset	scissors	tool	noun	sakset	sakset	scissors	scissors	SCISSORS_object	scissors	sakset	scissors			
1169	skootteri	scooter	vehicle	noun				scooter		scooter	skootteri	scooter			
1170	skorpioni	scorpion	insect	noun			scorpion				skorpioni	scorpion			
1171	ruuvi	screw	tool	noun			screw	screws		screw	ruuvi	screw			
1172	ruuvimeisseli	screwdriver	tool	noun			screwdriver	screwdriver	SCREWDRIVER_object	screwdriver	ruuvi#meisseli	screwdriver			
1173	viikate	scythe	tool	noun			scythe				viikate	scythe			
1174	meri	sea	nature	noun	meri	meri				sea	meri	sea			
1175	lokki	seagull	bird	noun			seagull	seagull		seagull	lokki	seagull			
1176	merihevonen	seahorse	waterlife	noun			seahorse				meri#hevonen	seahorse			
1177	hylje	seal	animal	noun			seal_(animal)	seal		seal	hylje	seal			
1178	sauma	seam	other	noun						seam	sauma	seam			
1179	simpukankuori	seashell	artifact	noun			seashell			seashell	simpukan#kuori	seashell			
1180	istuin	seat	furniture	noun						seat	istuin	seat			
1181	merilevä	seaweed	waterlife	noun			seaweed	seaweed		seaweed	meri#levä	seaweed			
1182	sedan	sedan	vehicle	noun						sedan	sedan	sedan			
1183	siemen	seed	plant	noun						seed	siemen	seed			
1184	viemäri	sewer	furniture	noun						sewer	viemäri	sewer			
1185	tönö	shack	place	noun				shack			tönö	shack			
1186	hai	shark	waterlife	noun			shark			shark	hai	shark			
1187	sheivata	shave	action	verb					SHAVE_actionV		sheivata	shave			
1188	hartiahuivi	shawl	clothing	noun			shawl	shawl			hartia#huivi	shawl			
1189	vaja	shed	place	noun				shed		shed	vaja	shed			
1190	lammas	sheep	animal	noun	lammas	lammas	sheep	sheep	SHEEP_object	sheep	lammas	sheep			
1191	kuori	shell	artifact	noun				shell			kuori	shell			
1192	hyllykkö	shelves	furniture	noun				shelves			hyllykkö	shelves			
1193	kilpi	shield	weapon	noun			shield	shield			kilpi	shield			
1194	laiva	ship	vehicle	noun	laiva	laiva	ship	ship	SHIP_object	ship	laiva	ship			
1195	paita	shirt	clothing	noun	paita		shirt	shirt	SHIRT_object	shirt	paita	shirt			
1196	kenkä	shoe	clothing	noun	kenkä		shoes	shoes	SHOE_object	shoe	kenkä	shoe			
1197	kengännauha	shoestring	clothing	noun						shoestring	kengän#nauha	shoestring			
1198	myymälä	shop	place	noun						shop	myymälä	shop			
1199	ranta	shore	nature	noun						shore	ranta	shore			
1200	haulikko	shotgun	weapon	noun			shotgun	shotgun			haulikko	shotgun			
1201	olkapää	shoulder	bodypart	noun						shoulder	olka#pää	shoulder			noun & verb
1202	huutaa	shout	action	verb					SHOUT_actionV		huutaa	shout			noun & verb
1203	lapio	shovel	tool	noun	lapio	lapio	shovel	shovel	SHOVEL_object	shovel	lapio	shovel			
1204	lapioida	shovel	action	noun					SHOVEL_actionV		lapioida				
1205	katkarapu	shrimp	waterlife	noun			shrimp	shrimp		shrimp	katka#rapu	shrimp			
1206	jalkakäytävä	sidewalk	place	noun						sidewalk	jalka#käytävä	sidewalk			
1207	kyltti	sign	text	noun						sign	kyltti	sign			
1208	allas	sink	furniture	noun			sink	sink		sink	lavuaari	sink			
1209	istua	sit	action	verb					SIT_actionV		istua	sit			
1210	koko	size	abstract	noun	koko	koko					koko	size			
1211	luistin	skate	sport	noun						skate	luistin	skate			
1212	skeittilauta	skateboard	sport	noun			skateboard	skateboard		skateboard	skeitti#lauta	skateboard			
1213	suksi	ski	sport	noun			skis	skis		ski	suksi	ski			
1214	paistinpannu	skillet	container	noun				skillet			paistin#pannu	skillet			
1215	iho	skin	bodypart	noun						skin	iho	skin			
1216	hame	skirt	clothing	noun	hame		skirt	skirt	SKIRT_object	skirt	hame	skirt			
1217	pääkallo	skull	bodypart	noun						skull	kallo	skull			
1218	haisunäätä	skunk	animal	noun			skunk	skunk		skunk	haisu#näätä	skunk			
1219	taivas	sky	nature	noun						sky	taivas	sky			
1220	pilvenpiirtäjä	skyscraper	place	noun				skyscraper		skyscraper	pilven#piirtäjä	skyscraper			
1221	läpsäistä	slap	action	verb					SLAP_actionV		läpsäistä	slap			
1222	kelkka	sledge	vehicle	noun			sledge	sled		sled	kelkka	sledge			
1223	leka	sledgehammer	tool	noun				sledgehammer			leka	sledgehammer			
1224	hiha	sleeve	clothing	noun						sleeve	hiha	sleeve			noun & verb
1225	reki	sleigh	vehicle	noun				sleigh		sleigh	reki	sleigh			noun & verb
1226	liukumäki	slide	artifact	noun						slide	liuku#mäki	slide			
1227	liukua	slide	action	verb					SLIDE_actionV		liukua				
1228	ritsa	slingshot	toy	noun				slingshot			ritsa	slingshot			
1229	aamutossu	slipper	clothing	noun			slippers	slippers		slipper	aamu#tossu	slipper			
1230	rinne	slope	nature	noun						slope	rinne	slope			
1232	loska	slush	nature	noun						slush	loska	slush			noun & verb
1233	murskata	smash	action	verb					SMASH_actionV		murskata	smash			noun & verb
1234	hymy	smile	action	noun						smile	hymy	smile			noun & verb
1235	hymyillä	smile	action	verb					SMILE_actionV		hymyillä				noun & verb
1236	savu	smoke	material	noun						smoke	savu	smoke			
1237	tupakoida	smoke	action	verb					SMOKE_actionV		tupakoida				
1238	etana	snail	insect	noun			snail	snail		snail	etana	snail			
1239	käärme	snake	animal	noun						snake	käärme	snake			
1240	lenkkitossu	sneaker	sport	noun						sneaker	lenkkari	sneaker			
1241	aivastaa	sneeze	action	verb					SNEEZE_actionV		aivastaa	sneeze			
1242	kuorsata	snore	action	verb					SNORE_actionV		kuorsata	snore			
1243	lumi	snow	nature	noun						snow	lumi	snow			
1244	saippua	soap	material	noun						soap	saippua	soap			The colloquialism for the word
1245	sukka	sock	clothing	noun	sukka		sock	socks	SOCK_object	sock	sukka	sock			
1246	kivennäisvesi	soda	drink	noun						soda	vissy	soda			
1248	maaperä	soil	nature	noun						soil	maa#perä	soil			
1249	sotilas	soldier	person	noun	sotilas	sotilas					sotilas	soldier			
1250	laulu	song	text	noun	laulu	laulu					laulu	song			
1251	noki	soot	material	noun	noki						noki	soot			
1252	keitto	soup	food	noun			soup			soup	keitto	soup			
1253	puutarhalapio	spade	tool	noun			spade	spade		spade	puu#tarha#lapio	spade			
1254	spagetti	spaghetti	food	noun						spaghetti	spagetti	spaghetti			
1255	kiintoavain	spanner	tool	noun			spanner				kiinto#avain	spanner			
1256	kipinä	spark	nature	noun						spark	kipinä	spark			
1257	varpunen	sparrow	bird	noun			sparrow	sparrow		sparrow	varpunen	sparrow			
1258	lasta	spatula	tool	noun			spatula	spatula			lasta	spatula			
1259	keihäs	spear	weapon	noun			spear	spear		spear	keihäs	spear			
1260	tuhru	speck	other	noun						speck	tuhru	speck			
1261	puhe	speech	abstract	noun	puhe	puhe					puhe	speech			
1262	pikavene	speedboat	vehicle	noun			speedboat				pika#vene	speedboat			
1263	mauste	spice	food	noun						spice	mauste	spice			
1264	hämähäkki	spider	insect	noun			spider	spider		spider	hämähäkki	spider			
1265	pinaatti	spinach	vegetable	noun			spinach	spinach			pinaatti	spinach			
1266	sielu	spirit	abstract	noun			spirit_level				sielu	spirit			
1267	sylkeä	spit	action	verb					SPIT_actionV		sylkeä	spit			
1268	pesusieni	sponge	artifact	noun						sponge	pesu#sieni	sponge			
1269	kela	spool	tool	noun						spool	kela	spool			
1270	lusikka	spoon	tool	noun	lusikka	lusikka	spoon	spoon	SPOON_object	spoon	lusikka	spoon			
1271	kalmari	squid	waterlife	noun			squid	squid			kalmari	squid			
1272	orava	squirrel	animal	noun			squirrel	squirrel		squirrel	orava	squirrel			
1273	talli	stable	place	noun	talli					stable	talli	stable			
1274	stadion	stadium	place	noun						stadium	stadion	stadium			Code claimed this was not in corpus?
1275	tahra	stain	other	noun						stain	tahra	stain			
1276	porras	stair	artifact	noun						stair	porras	stair			
1277	portaikko	staircase	place	noun						staircase	portaikko	staircase			
1278	nitoja	stapler	tool	noun						stapler	nitoja	stapler			
1279	tähti	star	nature	noun	tähti					star	tähti	star			
1280	kottarainen	starling	bird	noun			starling	starling			kottarainen	starling			
1281	patsas	statue	other	noun	patsas						patsas	statue			
1282	status	status	abstract	noun	status						status	status			
1283	pihvi	steak	food	noun						steak	pihvi	steak			
1284	höyry	steam	material	noun						steam	höyry	steam			
1285	kanta	stem	abstract	noun						stem	kanta	stem			
1286	rappu	step	artifact	noun						step	rappu	step			
1287	stereot	stereo	appliance	noun				stereo			stereo	stereo			
1288	pataruoka	stew	food	noun						stew	pata#ruoka	stew			stick_insect not in corpus
1289	keppi	stick	nature	noun			stick	stick		stick	keppi	stick			
1290	sauvasirkka	stick_insect	insect	noun			stick_insect				sauva#sirkka				
1291	rausku	stingray	waterlife	noun						stingray	rausku	stingray			
1292	sukkahousut	stocking	clothing	noun			stockings	nylons		stocking	sukka#housu	stocking			
1293	vatsa	stomach	bodypart	noun						stomach	vatsa	stomach			
1294	kivi	stone	nature	noun			stone	stone		stone	kivi	stone			
1295	jakkara	stool	furniture	noun	jakkara		stool	stool_(furniture)		stool	jakkara	stool			
1296	pysähtyä	stop	action	verb					STOP_actionV		pysähtyä	stop			väärinpilkottu fin coprus
1297	kauppa	store	place	noun						store	kauppa	store			
1298	kattohaikara	stork	bird	noun				stork			hai#kara	stork			
1299	tarina	story	abstract	noun	tarina						tarina	story			
1300	hella	stove	appliance	noun			stove	stove		stove	hella	stove			
1301	sihti	strainer	tool	noun			strainer	strainer			sihti	strainer			
1302	salmi	strait	nature	noun	salmi						salmi	strait			
1303	olki	straw	material	noun						straw	olki	straw			
1304	mansikka	strawberry	fruit	noun	mansikka		strawberry	strawberry	STRAWBERRY_object	strawberry	mansikka	strawberry			
1305	virta	stream	nature	noun						stream	virta	stream			
1306	katu	street	other	noun						street	katu	street			
1307	katuvalot	streetlights	appliance	noun						streetlights	katu#valo	streetlights			
1308	naru	string	tool	noun						string	naru	string			
1309	studio	studio	place	noun	studio						studio	studio			
1310	sukellusvene	submarine	vehicle	noun			submarine	submarine		submarine	sukellus#vene	submarine			
1311	metro	subway	vehicle	noun				subway			metro	subway			
1312	menestys	success	abstract	noun	menestys						menestys	success			
1313	sokeri	sugar	food	noun			sugar			sugar	sokeri	sugar			No specific word, the word rusina occurs twice
1314	puku	suit	clothing	noun			suit				puku	suit			
1316	aurinko	sun	nature	noun						sun	aurinko	sun			
1317	auringonpolttama	sunburn	nature	noun						sunburn	aurinko#polttama	sunburn			
1318	aurinkokello	sundial	artifact	noun						sundial	aurinko#kello	sundial			
1319	auringonkukka	sunflower	plant	noun			sunflower				auringon#kukka	sunflower			
1320	aurinkolasit	sunglasses	clothing	noun						sunglasses	aurinko#lasit	sunglasses			
1321	auringon paiste	sunshine	nature	noun						sunshine	auringon#paiste	sunshine			
1322	supermarketti	supermarket	place	noun						supermarket	super#marketti	supermarket			
1323	illallinen	supper	other	noun						supper	illallinen	supper			
1324	surffaus	surf	sport	noun						surf	surffaus	surf			
1325	lainelauta	surfboard	sport	noun			surfboard	surfboard		surfboard	laine#lauta	surfboard			
1326	joutsen	swan	bird	noun			swan	swan	SWAN_object		joutsen	swan			
1327	hiki	sweat	medicine	noun						sweat	hiki	sweat			
1328	villapaita	sweater	clothing	noun	villapaita		sweater	sweater	SWEATER_object	sweater	villa#paita	sweater			
1329	collegepaita	sweatshirt	clothing	noun						sweatshirt	college#paita	sweatshirt			
1330	bataatti	sweet_potato	vegetable	noun			sweet_potato				bataatti	sweet_potato			The colloquialism for the word
1331	uida	swim	action	verb					SWIM_actionV		uida	swim			
1332	uimapuku	swimsuit	clothing	noun			swimsuit	swimsuit			uikkari	swimsuit			
1333	heilautus	swing	action	verb			swing				heilautus	swing			Not quite sure about the nearest words, this could also be just viikunapuu
1334	miekka	sword	weapon	noun	miekka		sword	sword	SWORD_object	sword	miekka	sword			
1336	oire	symptom	medicine	noun	oire						oire	symptom			
1337	ruisku	syringe	medicine	noun			syringe				ruisku	syringe			
1338	siirappi	syrup	food	noun						syrup	siirappi	syrup			
1339	järjestelmä	system	abstract	noun	järjestelmä						järjestelmä	system			
1340	pöytä	table	furniture	noun	pöytä		table	table		table	pöytä	table			
1341	ruokalusikka	tablespoon	tool	noun						tablespoon	ruoka#lusikka	tablespoon			
1342	ommel	tack	tool	noun				tack			ommel	tack			
1343	taco	taco	food	noun						taco	taco	taco			
1344	häntä	tail	bodypart	noun	häntä					tail	häntä	tail			
1345	puhua	talk	action	verb					TALK_actionV		puhua	talk			
1346	tamburiini	tambourine	instrument	noun			tambourine				tamburiini	tambourine			homonym
1347	tangeriini	tangerine	fruit	noun			tangerine	tangerine		tangerine	tangeriini	tangerine			homonym
1348	tankki	tank	weapon	noun			tank	tank_(army)			tankki	tank			
1349	säiliö	tank	container	noun				tank_(container)			säiliö				
1350	hana	tap	furniture	noun				tap			hana	tap			
1351	teippi	tape	tool	noun			sellotape	tape_(scotch)			teippi	tape			
1352	tarantella	tarantula	insect	noun			tarantula				tarantella	tarantula			
1353	maistaa	taste	action	verb					TASTE_actionV		maistaa	taste			
1354	taksi	taxi	vehicle	noun			taxi	taxi			taksi	taxi			
1355	tee	tea	drink	noun			tea			tea	tee	tea			
1356	opettaja	teacher	person	noun	opettaja	opettaja					opettaja	teacher			
1357	joukkue	team	social	noun	joukkue	joukkue					joukkue	team			
1358	kyynel	tear	action	noun						tear	kyynel	tear			
1360	puhelin	telephone	appliance	noun			telephone	telephone		telephone	puhelin	telephone			
1361	teleskooppi	telescope	appliance	noun						telescope	teleskooppi	telescope			
1362	televisio	television	appliance	noun			television			television	tele#visio	television			
1363	temppeli	temple	place	noun	temppeli	temppeli					temppeli	temple			
1364	teltta	tent	place	noun			tent	tent		tent	teltta	tent			
1365	termiitti	termite	insect	noun			termite				termiitti	termite			
1366	oppikirja	textbook	text	noun			textbook				oppi#kirja	textbook			
1367	teatteri	theater	social	noun						theater	teatteri	theater			
1368	kuumemittari	thermometer	appliance	noun			thermometer	thermometer		thermometer	kuume#mittari	thermometer			
1369	reisi	thigh	bodypart	noun						thigh	reisi	thigh			
1370	sormustin	thimble	tool	noun			thimble	thimble			sormustin	thimble			
1371	piikki	thorn	plant	noun						thorn	piikki	thorn			
1372	ajatus	thought	abstract	noun	ajatus						ajatus	thought			
1373	ompelulanka	thread	artifact	noun						thread	ompelulanka	thread			
1374	kurkku	throat	bodypart	noun						throat	nielu	throat			
1375	valtaistuin	throne	furniture	noun			throne			throne	valta#istuin	throne			
1376	heittää	throw	action	verb					THROW_actionV		heittää	throw			
1377	peukalo	thumb	bodypart	noun	peukalo		thumb		THUMB_object	thumb	peukalo	thumb			
1379	pääsylippu	ticket	other	noun						ticket	pääsy#lippu	ticket			
1380	kutittaa	tickle	action	verb					TICKLE_actionV		kutittaa	tickle			
1381	solmio	tie	clothing	noun				tie		tie	solmio	tie			
1382	tiikeri	tiger	animal	noun	tiikeri		tiger	tiger	TIGER_object	tiger	tiikeri	tiger			
1383	legginsit	tights	clothing	noun			tights				legginsi	tights			
1384	ajankohta	time	time	noun	ajankohta						ajan#kohta	time			
1385	ajoitus	timing	time	noun	ajoitus	ajoitus					ajoitus	timing			
1386	rengas	tire	artifact	noun			tyre			tire	rengas	tire			
1387	rupikonna	toad	animal	noun			toad	toad		toad	rupi#konna	toad			
1388	paahtoleipä	toast	food	noun						toast	paahto#leipä	toast			
1389	leivänpaahdin	toaster	appliance	noun			toaster	toaster		toaster	leivän#paahdin	toaster			
1390	tupakka	tobacco	food	noun			tobacco			tobacco	tupakka	tobacco			
1391	varvas	toe	bodypart	noun	varvas	varvas	toe		TOE_object	toe	varvas	toe			
1392	vessa	toilet	place	noun			toilet	toilet		toilet	vessa	toilet			
1393	tomahawk	tomahawk	weapon	noun				tomahawk			tomahawk	tomahawk			
1394	tomaatti	tomato	vegetable	noun			tomato	tomato		tomato	tomaatti	tomato			
1395	hohtimet	tongs	tool	noun			tongs	tongs			hohtimet	tongs			
1396	kieli	tongue	bodypart	noun			tongue			tongue	kieli	tongue			
1397	hammas	tooth	bodypart	noun						tooth	hammas	tooth			
1398	hammasharja	toothbrush	tool	noun					TOOTHBRUSH_object	toothbrush	hammas#harja	toothbrush			
1399	hammastahna	toothpaste	medicine	noun						toothpaste	hammas#tahna	toothpaste			
1400	hammastikku	toothpick	medicine	noun						toothpick	hammas#tikku	toothpick			
1401	tornado	tornado	nature	noun						tornado	tornado	tornado			
1402	kilpikonna	tortoise	animal	noun			tortoise	tortoise			kilpi#konna	tortoise			
1403	koskettaa	touch	action	verb					TOUCH_actionV		koskettaa	touch			
1404	pyyhe	towel	artifact	noun						towel	pyyhe	towel			
1405	torni	tower	place	noun	torni	torni					torni	tower			
1406	lelu	toy	toy	noun				toy		toy	lelu	toy			
1407	traktori	tractor	vehicle	noun			tractor	tractor		tractor	traktori	tractor			
1408	polku	trail	nature	noun						trail	polku	trail			
1409	peräkärry	trailer	vehicle	noun				trailer			traileri	trailer			
1410	juna	train	vehicle	noun	juna	juna	train	train	TRAIN_object	train	juna	train			
1411	roska	trash	container	noun						trash	roska	trash			
1412	tarjotin	tray	container	noun			tray	tray		tray	tarjotin	tray			
1413	puu	tree	plant	noun						tree	puu	tree			
1414	heimo	tribe	social	noun						tribe	heimo	tribe			
1415	kolmipyöräinen	tricycle	vehicle	noun			tricycle	tricycle	TRICYCLE_object		kolmi#pyörä	tricycle			
1416	tripodi	tripod	tool	noun			tripod	tripod			tripodi	tripod			
1417	kärryt	trolley	vehicle	noun			trolley	trolley			kärry	trolley			
1418	pasuuna	trombone	instrument	noun			trombone	trombone		trombone	pasuuna	trombone			
1419	pokaali	trophy	artifact	noun						trophy	pokaali	trophy			
1420	housut	trousers	clothing	noun			trousers	trousers	PANTS_object	pants	housu	trousers			myös muurauskauha
1421	taimen	trout	waterlife	noun			trout	trout		trout	taimen	trout			
1422	laastilapio	trowel	tool	noun			trowel				hierrin	trowel			
1423	rekka	truck	vehicle	noun	rekka	rekka	truck	truck	TRUCK_object	truck	rekka	truck			
1424	trumpetti	trumpet	instrument	noun			trumpet	trumpet		trumpet	trumpetti	trumpet			
1425	t-paita	t-shirt	clothing	noun						tshirt	t#paita	t_shirt			
1426	tuuba	tuba	instrument	noun			tuba	tuba		tuba	tuuba	tuba			
1427	hinaaja	tugboat	vehicle	noun			tugboat				hinaaja	tugboat			
1428	tulppaani	tulip	plant	noun			tulip			tulip	tulppaani	tulip			
1429	tonnikala	tuna	waterlife	noun			tuna	tuna			tonni#kala	tuna			
1430	tunneli	tunnel	place	noun			turkey	turkey		tunnel	tunneli	tunnel			
1431	nauris	turnip	vegetable	noun			turnip	turnip			nauris	turnip			
1432	merikilpikonna	turtle	animal	noun			turtle	turtle		turtle	meri#kilpi#konna	turtle			
1433	pinsetit	tweezers	tool	noun	pinsetit		tweezers		TWEEZERS_object	tweezers	pinsetit	tweezers			
1434	risu	twig	nature	noun						twig	risu	twig			
1435	kirjoituskone	typewriter	appliance	noun			typewriter	typewriter		typewriter	kirjoitus#kone	typewriter			
1436	sateenvarjo	umbrella	artifact	noun			umbrella	umbrella		umbrella	sateen#varjo	umbrella			
1437	alusvaate	underwear	clothing	noun						underwear	alus#vaate	underwear			
1438	yksisarvinen	unicorn	abstract	noun						unicorn	yksisarvinen	unicorn			väärinpilkottu fin coprus
1439	yksipyöräinen	unicycle	vehicle	noun			unicycle	unicycle			yksipyöräinen	unicycle			väärinpilkottu fin coprus
1440	univormu	uniform	clothing	noun						uniform	uni#vormu	uniform			
1441	yliopisto	university	abstract	noun						university	yli#opisto	university			
1442	taajama	town	place	noun	taajama					town	taajama	town			
1443	pisoaari	urinal	furniture	noun						urinal	pisoaari	urinal			
1444	uurna	urn	container	noun				urn			uurna	urn			
1445	työväline	utensil	tool	noun						utensil	työ#väline	utensil			
1446	tyhjiö	vacuum	abstract	noun						vacuum	tyhjiö	vacuum			
1447	valium	valium	medicine	noun			valium				valium	valium			
1448	laakso	valley	nature	noun	laakso					valley	laakso	valley			
1449	pakettiauto	van	vehicle	noun	pakettiauto		van	van	VAN_object	van	paketti#auto	van			
1450	vaasi	vase	container	noun						vase	vaasi	vase			
1451	kasvis	vegetable	vegetable	noun						vegetable	kasvis	vegetable			
1452	huntu	veil	clothing	noun			veil	veil			huntu	veil			
1453	laskimo	vein	bodypart	noun						vein	laskimo	vein			
1454	liivi	vest	clothing	noun				vest	VEST_object	vest	liivi	vest			
1455	kylä	village	place	noun	kylä					village	kylä	village			
1456	köynnös	vine	plant	noun				vine			köynnös	vine			
1457	viulu	violin	instrument	noun			violin	violin		violin	viulu	violin			
1458	tulivuori	volcano	nature	noun						volcano	tuli#vuori	volcano			
1459	lentopallo	volleyball	sport	noun						volleyball	lento#pallo	volleyball			
1460	haaskalintu	vulture	bird	noun				vulture		vulture	haaska#lintu	vulture			
1461	kahlata	wade	action	verb					WADE_actionV		kahlata	wade			
1462	vankkuri	wagon	vehicle	noun				wagon			vankkuri	wagon			
1463	vyötärö	waist	bodypart	noun						waist	vyötärö	waist			
1464	kävellä	walk	action	verb					WALK_actionV		kävellä	walk			
1465	muuri	wall	place	noun	muuri			wall		wall	muuri	wall			
1466	lompakko	wallet	accessory	noun			wallet			wallet	lompakko	wallet			
1467	tapetti	wallpaper	furniture	noun						wallpaper	tapetti	wallpaper			
1468	saksanpähkinä	walnut	food	noun				walnut		walnut	saksan#pähkinä	walnut			
1469	mursu	walrus	animal	noun			walrus	walrus		walrus	mursu	walrus			
1470	sauva	wand	tool	noun			wand	wand			sauva	wand			
1471	syylä	wart	medicine	noun						wart	syylä	wart			
1472	pestä	wash	action	verb					WASH_actionV		pestä	wash			
1473	pesukone	washing machine	furniture	noun			washing_machine				pesu#kone	washing_machine			
1474	ampiainen	wasp	insect	noun			wasp	wasp			ampiainen	wasp			noun & verb
1475	rannekello	watch	accessory	noun			watch			watch	ranne#kello	watch			
1476	katsoa	watch	action	verb					WATCH_actionV		katsoa				
1477	vesi	water	nature	noun	vesi					water	vesi	water			
1478	vesimeloni	watermelon	vegetable	noun	vesimeloni		watermelon		WATERMELON_object	watermelon	vesi#meloni	watermelon			
1479	aalto	wave	nature	noun	aalto	aalto				wave	aalto	wave			
1480	vaha	wax	material	noun						wax	vaha	wax			
1481	häät	wedding	social	noun						wedding	häät	wedding			
1482	rikkaruoho	weed	plant	noun						weed	rikka#ruoho	weed			Ei pilkottu fin coprus
1483	paino	weight	abstract	noun	paino	paino					paino	weight			
1484	märkäpuku	wetsuit	clothing	noun			wetsuit				märkäpuku	wetsuit			
1485	valas	whale	waterlife	noun			whale	whale		whale	valas	whale			
1486	vehnä	wheat	food	noun						wheat	vehnä	wheat			
1487	pyörä	wheel	tool	noun			wheel	wheel		wheel	pyörä	wheel			
1488	kottikärryt	wheelbarrow	vehicle	noun			wheelbarrow	wheelbarrow			kottikärry	wheelbarrow			
1489	pyörätuoli	wheelchair	vehicle	noun			wheelchair				pyörä#tuoli	wheelchair			
1490	piiska	whip	tool	noun			whip	whip		whip	piiska	whip			
1491	vispilä	whisk	tool	noun			whisk				vispilä	whisk			
1492	viiksi	whisker	other	noun						whisker	viiksi	whisker			
1493	viski	whisky	drink	noun			whisky				viski	whiskey			
1494	pilli	whistle	instrument	noun			whistle	whistle			pilli	whistle			
1495	valkotaulu	whiteboard	furniture	noun						whiteboard	valko#taulu	whiteboard			
1496	vaimo	wife	person	noun	vaimo					wife	vaimo	wife			
1497	peruukki	wig	accessory	noun						wig	peruukki	wig			
1498	tahto	will	abstract	noun	tahto	tahto					tahto	will			
1499	paju	willow	plant	noun			willow	willow			paju	willow			
1500	tuuli	wind	nature	noun						wind	tuuli	wind			
1501	tuulimylly	windmill	place	noun						windmill	tuuli#mylly	windmill			
1502	ikkuna	window	furniture	noun	ikkuna		window			window	ikkuna	window			
1503	tuulilasi	windshield	artifact	noun						windshield	tuuli#lasi	windshield			
1504	viini	wine	drink	noun			wine			wine	viini	wine			noun & verb
1505	siipi	wing	bodypart	noun	siipi					wing	siipi	wing			noun & verb
1506	silmänisku	wink	action	noun						wink	silmän#isku	wink			
1507	iskeä silmää	wink	action	verb					WINK_actionV		räpyttää				
1508	johto	wire	appliance	noun						wire	metalli#lanka	wire			
1509	susi	wolf	animal	noun	susi	susi	wolf			wolf	susi	wolf			
1510	nainen	woman	person	noun	nainen					woman	nainen	woman			
1511	kohtu	womb	bodypart	noun						womb	kohtu	womb			
1512	polttopuu	wood	material	noun						wood	poltto#puu	wood			
1513	tikka	woodpecker	bird	noun			woodpecker	woodpecker			tikka	woodpecker			
1514	villa	wool	material	noun						wool	villa	wool			
1515	teos	work	abstract	noun	teos	teos					teos	work			
1516	maailma	world	nature	noun						world	maa#ilma	world			
1517	mato	worm	insect	noun			worm	worm		worm	mato	worm			
1518	hylky	wreckage	place	noun						wreckage	hylky	wreckage			
1519	peukaloinen	wren	bird	noun			wren				peukaloinen	wren			
1520	jakoavain	wrench	tool	noun				wrench	WRENCH_object	wrench	jako#avain	wrench			
1521	kirjoittaa	write	action	verb					WRITE_actionV		kirjoittaa	write			
1522	huvialus	yacht	vehicle	noun			yacht	yacht			jahti	yacht			
1523	jakki	yak	animal	noun						yak	jakki	yak			
1524	jamssi	yam	vegetable	noun				yam			jamssi	yam			
1525	jaardi	yard	abstract	noun						yard	jaardi	yard			
1526	lanka	yarn	artifact	noun						yarn	villa#lanka	yarn			
1527	haukotella	yawn	action	verb					YAWN_actionV		haukotella	yawn			
1528	jogurtti	yogurt	food	noun			yoghurt			yogurt	jogurtti	yogurt			
1529	ies	yoke	tool	noun						yoke	ies	yoke			
1530	nuoruus	youth	abstract	noun	nuoruus	nuoruus					nuoruus	youth			
1531	jojo	yoyo	sport	noun			yoyo				jojo	yoyo			
1532	seepra	zebra	animal	noun	seepra		zebra	zebra	ZEBRA_object	zebra	seepra	zebra			
1533	vetoketju	zipper	tool	noun						zipper	vetoketju	zipper			
1534	eläintarha	zoo	place	noun						zoo	eläin#tarha	zoo			
